timestamp,p_cmd,q_cmd,r_cmd,phi_cmd,theta_cmd,psi_rate_cmd,u_cmd,v_cmd,w_cmd,ax_cmd,ay_cmd,az_cmd,actuator_cmd[0],actuator_cmd[1],actuator_cmd[2],actuator_cmd[3],actuator_cmd[4],actuator_cmd[5],actuator_cmd[6],actuator_cmd[7],actuator_cmd[8],actuator_cmd[9],actuator_cmd[10],actuator_cmd[11],actuator_cmd[12],actuator_cmd[13],actuator_cmd[14],actuator_cmd[15],throttle_cmd,cmd_mask,status,state,ctrl_mode,mode,reset,wp_consume,wp_current,reserved,delta_ts
136500,0.0,0.0,0.0,0.0,0.0,-0.00024959444999694824,-0.010194020345807076,0.021644992753863335,-0.0003380775451660156,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
136600,0.0,0.0,0.0,0.0,0.0,-0.0006949901580810547,-0.005831780843436718,0.01982015371322632,-0.0002760887145996094,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
136700,0.0,0.0,0.0,0.0,0.0,-0.0031076371669769287,-0.0023769629187881947,0.0160934217274189,-0.0005788803100585938,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
136800,0.0,0.0,0.0,0.0,0.0,-0.005191639065742493,-0.002985184546560049,0.012066017836332321,-0.0007028579711914062,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
136900,0.0,0.0,0.0,0.0,0.0,-0.004429630935192108,-0.006329658906906843,0.008799135684967041,-0.0012869834899902344,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
137000,0.0,0.0,0.0,0.0,0.0,-0.0034223124384880066,-0.00820131879299879,0.0053740935400128365,-0.0012230873107910156,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
137100,0.0,0.0,0.0,0.0,0.0,-0.0029595568776130676,-0.006840591784566641,0.0003587126557249576,-0.0013794898986816406,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
137200,0.0,0.0,0.0,0.0,0.0,-0.002590268850326538,-0.005225007887929678,-0.0045294128358364105,0.0004973411560058594,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
137300,0.0,0.0,0.0,0.0,0.0,0.0004420429468154907,-0.003648863872513175,-0.0070473793894052505,0.0004825592041015625,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
137400,0.0,0.0,0.0,0.0,0.0,-0.0009397044777870178,0.0001448116236133501,-0.007391443941742182,0.0011410713195800781,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
137500,0.0,0.0,0.0,0.0,0.0,-0.0020279735326766968,0.003226686269044876,-0.006019280292093754,0.003329753875732422,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
137600,0.0,0.0,0.0,0.0,0.0,0.0012248754501342773,0.003567960811778903,-0.005257519893348217,0.004910945892333984,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
137700,0.0,0.0,0.0,0.0,0.0,0.003837309777736664,0.00309942034073174,-0.005643918178975582,0.006167888641357422,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
137800,0.0,0.0,0.0,0.0,0.0,0.003876015543937683,0.005290967412292957,-0.005884074606001377,0.0067691802978515625,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
137900,0.0,0.0,0.0,0.0,0.0,0.0003703683614730835,0.009029391221702099,-0.005817920435220003,0.006801128387451172,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
138000,0.0,0.0,0.0,0.0,0.0,-0.004351064562797546,0.010179448872804642,-0.006263709161430597,0.0070171356201171875,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
138100,0.0,0.0,0.0,0.0,0.0,-0.006649680435657501,0.00773165188729763,-0.005137138068675995,0.005875110626220703,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
138200,0.0,0.0,0.0,0.0,0.0,-0.007247105240821838,0.004599034320563078,-0.0018553640693426132,0.004085540771484375,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
138300,0.0,0.0,0.0,0.0,0.0,-0.007743500173091888,0.0032516634091734886,-0.0010352260433137417,0.003215789794921875,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
138400,0.0,0.0,0.0,0.0,0.0,-0.00803135335445404,0.00224093534052372,-0.0027639889158308506,0.0019397735595703125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
138500,0.0,0.0,0.0,0.0,0.0,-0.006799846887588501,-0.0012923075119033456,-0.004317449405789375,0.0016775131225585938,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
138600,0.0,0.0,0.0,0.0,0.0,-0.005491152405738831,-0.006989873480051756,-0.0067342487163841724,-0.0007767677307128906,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
138700,0.0,0.0,0.0,0.0,0.0,-0.005820766091346741,-0.012413004413247108,-0.009406300261616707,-0.0018172264099121094,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
138800,0.0,0.0,0.0,0.0,0.0,-0.0053147971630096436,-0.015504195354878902,-0.009905959479510784,-0.0034914016723632812,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
138900,0.0,0.0,0.0,0.0,0.0,-0.0030759721994400024,-0.015782469883561134,-0.009811224415898323,-0.004156589508056641,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
139000,0.0,0.0,0.0,0.0,0.0,-0.0045999884605407715,-0.014528511092066765,-0.010741645470261574,-0.004656314849853516,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
139100,0.0,0.0,0.0,0.0,0.0,0.0002104043960571289,-0.013546098954975605,-0.012574880383908749,-0.006524085998535156,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
139200,0.0,0.0,0.0,0.0,0.0,0.002307705581188202,-0.011960469186306,-0.014224641025066376,-0.007531642913818359,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
139300,0.0,0.0,0.0,0.0,0.0,0.006580464541912079,-0.009841498918831348,-0.016781602054834366,-0.008105278015136719,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
139400,0.0,0.0,0.0,0.0,0.0,0.011168941855430603,-0.00936651136726141,-0.020872756838798523,-0.008872032165527344,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
139500,0.0,0.0,0.0,0.0,0.0,0.015751086175441742,-0.008989088237285614,-0.025652045384049416,-0.009641647338867188,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
139600,0.0,0.0,0.0,0.0,0.0,0.020685121417045593,-0.006986713968217373,-0.03085051104426384,-0.01006460189819336,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
139700,0.0,0.0,0.0,0.0,0.0,0.02140890806913376,-0.005272634327411652,-0.03751293197274208,-0.009823799133300781,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
139800,0.0,0.0,0.0,0.0,0.0,0.021575503051280975,-0.005828085821121931,-0.0446573905646801,-0.009711265563964844,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
139900,0.0,0.0,0.0,0.0,0.0,0.022595524787902832,-0.008406012319028378,-0.050011735409498215,-0.009856700897216797,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
140000,0.0,0.0,0.0,0.0,0.0,0.022868700325489044,-0.010783578269183636,-0.0525842048227787,-0.009346485137939453,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
140100,0.0,0.0,0.0,0.0,0.0,0.019321776926517487,-0.011871443130075932,-0.053171928972005844,-0.007937908172607422,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
140200,0.0,0.0,0.0,0.0,0.0,0.018444396555423737,-0.010655269958078861,-0.05255573242902756,-0.006412982940673828,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
140300,0.0,0.0,0.0,0.0,0.0,0.022220797836780548,-0.00795902218669653,-0.050268739461898804,-0.005827903747558594,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
140400,0.0,0.0,0.0,0.0,0.0,0.02322383224964142,-0.0064439005218446255,-0.04670771211385727,-0.005064487457275391,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
140500,0.0,0.0,0.0,0.0,0.0,0.022809691727161407,-0.006518437992781401,-0.04439244791865349,-0.004281044006347656,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
140600,0.0,0.0,0.0,0.0,0.0,0.01953035593032837,-0.007508160546422005,-0.04276879504323006,-0.0022444725036621094,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
140700,0.0,0.0,0.0,0.0,0.0,0.019321590662002563,-0.00895986519753933,-0.03956107795238495,-0.0020017623901367188,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
140800,0.0,0.0,0.0,0.0,0.0,0.016002431511878967,-0.009968390688300133,-0.03440886735916138,-0.0020585060119628906,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
140900,0.0,0.0,0.0,0.0,0.0,0.013104304671287537,-0.011575908400118351,-0.030703889206051826,-0.0005655288696289062,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
141000,0.0,0.0,0.0,0.0,0.0,0.01687120646238327,-0.014004879631102085,-0.029740754514932632,0.0003457069396972656,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
141100,0.0,0.0,0.0,0.0,0.0,0.0155721977353096,-0.015704285353422165,-0.030550427734851837,0.0002694129943847656,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
141200,0.0,0.0,0.0,0.0,0.0,0.01104656606912613,-0.014872219413518906,-0.03216289356350899,0.0009894371032714844,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
141300,0.0,0.0,0.0,0.0,0.0,0.009247250854969025,-0.012561355717480183,-0.03101278282701969,0.0011420249938964844,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
141400,0.0,0.0,0.0,0.0,0.0,0.009174011647701263,-0.011086570098996162,-0.0274494681507349,0.002334117889404297,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
141500,0.0,0.0,0.0,0.0,0.0,0.01146022230386734,-0.00963570736348629,-0.0242768544703722,0.002277374267578125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
141600,0.0,0.0,0.0,0.0,0.0,0.012175291776657104,-0.0065430207177996635,-0.023031247779726982,0.002735614776611328,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
141700,0.0,0.0,0.0,0.0,0.0,0.0065512582659721375,-0.002774785039946437,-0.022487547248601913,0.0015478134155273438,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
141800,0.0,0.0,0.0,0.0,0.0,0.004700087010860443,0.0005040218238718808,-0.02144862338900566,0.0016636848449707031,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
141900,0.0,0.0,0.0,0.0,0.0,0.0061006098985672,0.0027151918038725853,-0.019952934235334396,0.0024132728576660156,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
142000,0.0,0.0,0.0,0.0,0.0,0.01041945070028305,0.004127661697566509,-0.01825707033276558,0.0019402503967285156,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
142100,0.0,0.0,0.0,0.0,0.0,0.00938020646572113,0.004851501435041428,-0.017715128138661385,0.0023956298828125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
142200,0.0,0.0,0.0,0.0,0.0,0.010346956551074982,0.0049924482591450214,-0.018504537642002106,0.0007777214050292969,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
142300,0.0,0.0,0.0,0.0,0.0,0.010228045284748077,0.005935820285230875,-0.019766904413700104,0.00156402587890625,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
142400,0.0,0.0,0.0,0.0,0.0,0.01421324908733368,0.007246235851198435,-0.021270571276545525,0.0019125938415527344,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
142500,0.0,0.0,0.0,0.0,0.0,0.012805238366127014,0.007314639165997505,-0.021735457703471184,0.0014100074768066406,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
142600,0.0,0.0,0.0,0.0,0.0,0.007954426109790802,0.006091052200645208,-0.02021399512887001,0.0007300376892089844,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
142700,0.0,0.0,0.0,0.0,0.0,0.00910203903913498,0.003168395720422268,-0.01705481857061386,0.0021758079528808594,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
142800,0.0,0.0,0.0,0.0,0.0,0.010352618992328644,-0.0010488578118383884,-0.011739990673959255,0.0010824203491210938,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
142900,0.0,0.0,0.0,0.0,0.0,0.00853605568408966,-0.004479832481592894,-0.004247564822435379,0.0017704963684082031,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
143000,0.0,0.0,0.0,0.0,0.0,0.004221200942993164,-0.00826310645788908,0.004689829424023628,0.001468658447265625,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
143100,0.0,0.0,0.0,0.0,0.0,0.002945810556411743,-0.012793108820915222,0.013362064957618713,0.001277923583984375,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
143200,0.0,0.0,0.0,0.0,0.0,0.0050344318151474,-0.01623472571372986,0.020720042288303375,0.0003800392150878906,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
143300,0.0,0.0,0.0,0.0,0.0,0.0069515034556388855,-0.017962098121643066,0.02570493519306183,-6.4849853515625e-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
143400,0.0,0.0,0.0,0.0,0.0,0.007801167666912079,-0.018790820613503456,0.02794514037668705,0.0005626678466796875,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
143500,0.0,0.0,0.0,0.0,0.0,0.004007183015346527,-0.01887630857527256,0.028671257197856903,0.00098419189453125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
143600,0.0,0.0,0.0,0.0,0.0,0.007350929081439972,-0.0188087597489357,0.028203047811985016,0.0004830360412597656,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
143700,0.0,0.0,0.0,0.0,0.0,0.006501302123069763,-0.018298974260687828,0.02734961546957493,-0.0005321502685546875,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
143800,0.0,0.0,0.0,0.0,0.0,0.007563233375549316,-0.018068881705403328,0.025716334581375122,-0.0002346038818359375,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
143900,0.0,0.0,0.0,0.0,0.0,0.0071958452463150024,-0.020748281851410866,0.021628689020872116,-0.0018191337585449219,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
144000,0.0,0.0,0.0,0.0,0.0,0.0049905478954315186,-0.023504363372921944,0.016697848215699196,-0.0018863677978515625,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
144100,0.0,0.0,0.0,0.0,0.0,0.0013407319784164429,-0.023531781509518623,0.011654875241219997,-0.0015153884887695312,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
144200,0.0,0.0,0.0,0.0,0.0,0.003986097872257233,-0.020887017250061035,0.0071701062843203545,-0.0018777847290039062,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
144300,0.0,0.0,0.0,0.0,0.0,0.004121884703636169,-0.0156314205378294,0.0029400999192148447,-0.0016093254089355469,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
144400,0.0,0.0,0.0,0.0,0.0,0.004144422709941864,-0.010162491351366043,-0.0013811830431222916,-0.0010619163513183594,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
144500,0.0,0.0,0.0,0.0,0.0,0.0037192925810813904,-0.00562789523974061,-0.004740086849778891,-0.00048065185546875,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
144600,0.0,0.0,0.0,0.0,0.0,0.003994405269622803,-0.001699913409538567,-0.006794854532927275,-0.0004143714904785156,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
144700,0.0,0.0,0.0,0.0,0.0,0.0005746260285377502,0.0009598549804650247,-0.007426644675433636,-0.0004086494445800781,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
144800,0.0,0.0,0.0,0.0,0.0,-0.0005850940942764282,0.003104749135673046,-0.007757970131933689,2.9087066650390625e-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
144900,0.0,0.0,0.0,0.0,0.0,-0.0035063549876213074,0.0042807674035429955,-0.007741326931864023,-0.0006699562072753906,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
145000,0.0,0.0,0.0,0.0,0.0,0.0005860626697540283,0.0031542705837637186,-0.0074173943139612675,0.00025463104248046875,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
145100,0.0,0.0,0.0,0.0,0.0,0.0018556788563728333,-0.0008798303315415978,-0.008690733462572098,0.00016641616821289062,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
145200,0.0,0.0,0.0,0.0,0.0,0.0028778240084648132,-0.006247160956263542,-0.010931293480098248,0.00028324127197265625,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
145300,0.0,0.0,0.0,0.0,0.0,0.0024894624948501587,-0.011187635362148285,-0.012193267233669758,0.00018739700317382812,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
145400,0.0,0.0,0.0,0.0,0.0,0.005065500736236572,-0.013247508555650711,-0.011548702605068684,0.0006275177001953125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
145500,0.0,0.0,0.0,0.0,0.0,0.005821287631988525,-0.013986347243189812,-0.009860909543931484,0.0009942054748535156,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
145600,0.0,0.0,0.0,0.0,0.0,0.0004412606358528137,-0.015844734385609627,-0.010094749741256237,0.0019164085388183594,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
145700,0.0,0.0,0.0,0.0,0.0,-0.002536401152610779,-0.017280830070376396,-0.011633788235485554,0.0015931129455566406,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
145800,0.0,0.0,0.0,0.0,0.0,-0.0009126588702201843,-0.01720672845840454,-0.013058409094810486,0.0016584396362304688,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
145900,0.0,0.0,0.0,0.0,0.0,0.0016193464398384094,-0.01651618257164955,-0.012677714228630066,0.0019245147705078125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
146000,0.0,0.0,0.0,0.0,0.0,0.007451511919498444,-0.015552149154245853,-0.011007371358573437,0.00191497802734375,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
146100,0.0,0.0,0.0,0.0,0.0,0.0069541484117507935,-0.014874059706926346,-0.009671943262219429,0.0008978843688964844,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
146200,0.0,0.0,0.0,0.0,0.0,0.00638425350189209,-0.013128937222063541,-0.008918282575905323,0.0008907318115234375,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
146300,0.0,0.0,0.0,0.0,0.0,0.004260241985321045,-0.009684381075203419,-0.009949869476258755,0.0012645721435546875,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
146400,0.0,0.0,0.0,0.0,0.0,0.0041489675641059875,-0.007620598189532757,-0.011056490242481232,0.0004296302795410156,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
146500,0.0,0.0,0.0,0.0,0.0,0.004573948681354523,-0.008335729129612446,-0.010653031058609486,0.0008730888366699219,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
146600,0.0,0.0,0.0,0.0,0.0,0.004460103809833527,-0.00988781824707985,-0.009084640070796013,0.00017595291137695312,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
146700,0.0,0.0,0.0,0.0,0.0,0.002596750855445862,-0.011176567524671555,-0.0075855981558561325,0.0010476112365722656,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
146800,0.0,0.0,0.0,0.0,0.0,0.005061998963356018,-0.013206393457949162,-0.006677101831883192,0.0008716583251953125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
146900,0.0,0.0,0.0,0.0,0.0,0.005258135497570038,-0.014517142437398434,-0.006669526919722557,0.0013217926025390625,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
147000,0.0,0.0,0.0,0.0,0.0,0.004344768822193146,-0.013665946200489998,-0.006721316371113062,0.0010657310485839844,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
