timestamp,actuator_cmd[0],actuator_cmd[1],actuator_cmd[2],actuator_cmd[3],actuator_cmd[4],actuator_cmd[5],actuator_cmd[6],actuator_cmd[7],actuator_cmd[8],actuator_cmd[9],actuator_cmd[10],actuator_cmd[11],actuator_cmd[12],actuator_cmd[13],actuator_cmd[14],actuator_cmd[15],delta_ts
99800,1360,1539,1476,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
99900,1494,1489,1217,1134,0,0,0,0,0,0,0,0,0,0,0,0,100
100000,1265,1100,1189,1578,0,0,0,0,0,0,0,0,0,0,0,0,100
100100,1130,1100,1408,1611,0,0,0,0,0,0,0,0,0,0,0,0,100
100200,1181,1332,1426,1207,0,0,0,0,0,0,0,0,0,0,0,0,100
100300,1420,1560,1302,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
100400,1412,1461,1273,1185,0,0,0,0,0,0,0,0,0,0,0,0,100
100500,1256,1249,1392,1381,0,0,0,0,0,0,0,0,0,0,0,0,100
100600,1166,1208,1488,1464,0,0,0,0,0,0,0,0,0,0,0,0,100
100700,1216,1221,1379,1434,0,0,0,0,0,0,0,0,0,0,0,0,100
100800,1271,1302,1305,1344,0,0,0,0,0,0,0,0,0,0,0,0,100
100900,1317,1345,1282,1290,0,0,0,0,0,0,0,0,0,0,0,0,100
101000,1322,1330,1273,1316,0,0,0,0,0,0,0,0,0,0,0,0,100
101100,1295,1300,1311,1348,0,0,0,0,0,0,0,0,0,0,0,0,100
101200,1271,1270,1321,1352,0,0,0,0,0,0,0,0,0,0,0,0,100
101300,1283,1298,1312,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
101400,1296,1317,1296,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
101500,1287,1309,1294,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
101600,1301,1294,1316,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
101700,1276,1292,1296,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
101800,1280,1299,1316,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
101900,1287,1292,1311,1348,0,0,0,0,0,0,0,0,0,0,0,0,100
102000,1281,1292,1312,1349,0,0,0,0,0,0,0,0,0,0,0,0,100
102100,1281,1297,1309,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
102200,1288,1312,1317,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
102300,1276,1286,1297,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
102400,1262,1301,1301,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
102500,1289,1300,1322,1347,0,0,0,0,0,0,0,0,0,0,0,0,100
102600,1278,1289,1293,1306,0,0,0,0,0,0,0,0,0,0,0,0,100
102700,1314,1310,1292,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
102800,1282,1301,1308,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
102900,1287,1288,1319,1344,0,0,0,0,0,0,0,0,0,0,0,0,100
103000,1293,1296,1342,1347,0,0,0,0,0,0,0,0,0,0,0,0,100
103100,1275,1284,1286,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
103200,1296,1324,1304,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
103300,1298,1298,1319,1351,0,0,0,0,0,0,0,0,0,0,0,0,100
103400,1282,1287,1318,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
103500,1296,1292,1312,1350,0,0,0,0,0,0,0,0,0,0,0,0,100
103600,1282,1301,1308,1339,0,0,0,0,0,0,0,0,0,0,0,0,100
103700,1297,1303,1304,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
103800,1281,1296,1309,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
103900,1280,1309,1306,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
104000,1281,1318,1286,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
104100,1304,1301,1303,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
104200,1280,1293,1300,1325,0,0,0,0,0,0,0,0,0,0,0,0,100
104300,1302,1304,1309,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
104400,1284,1281,1296,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
104500,1282,1288,1313,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
104600,1261,1294,1295,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
104700,1280,1311,1301,1339,0,0,0,0,0,0,0,0,0,0,0,0,100
104800,1299,1301,1293,1321,0,0,0,0,0,0,0,0,0,0,0,0,100
104900,1281,1277,1293,1319,0,0,0,0,0,0,0,0,0,0,0,0,100
105000,1286,1288,1315,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
105100,1267,1292,1296,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
105200,1284,1289,1292,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
105300,1269,1290,1301,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
105400,1286,1286,1300,1317,0,0,0,0,0,0,0,0,0,0,0,0,100
105500,1282,1294,1289,1310,0,0,0,0,0,0,0,0,0,0,0,0,100
105600,1282,1287,1293,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
105700,1274,1279,1314,1347,0,0,0,0,0,0,0,0,0,0,0,0,100
105800,1263,1293,1299,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
105900,1288,1294,1297,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
106000,1274,1292,1285,1320,0,0,0,0,0,0,0,0,0,0,0,0,100
106100,1285,1291,1272,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
106200,1280,1307,1301,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
106300,1273,1287,1310,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
106400,1279,1282,1303,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
106500,1286,1315,1288,1314,0,0,0,0,0,0,0,0,0,0,0,0,100
106600,1303,1307,1295,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
106700,1273,1291,1293,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
106800,1289,1297,1291,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
106900,1274,1293,1297,1326,0,0,0,0,0,0,0,0,0,0,0,0,100
107000,1282,1298,1283,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
107100,1286,1284,1297,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
107200,1260,1272,1289,1309,0,0,0,0,0,0,0,0,0,0,0,0,100
107300,1284,1290,1293,1315,0,0,0,0,0,0,0,0,0,0,0,0,100
107400,1282,1294,1278,1300,0,0,0,0,0,0,0,0,0,0,0,0,100
107500,1269,1285,1289,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
107600,1275,1289,1300,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
107700,1295,1306,1313,1348,0,0,0,0,0,0,0,0,0,0,0,0,100
107800,1286,1292,1304,1320,0,0,0,0,0,0,0,0,0,0,0,0,100
107900,1311,1319,1312,1353,0,0,0,0,0,0,0,0,0,0,0,0,100
108000,1302,1330,1334,1352,0,0,0,0,0,0,0,0,0,0,0,0,100
108100,1295,1304,1302,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
108200,1321,1327,1320,1347,0,0,0,0,0,0,0,0,0,0,0,0,100
108300,1290,1297,1295,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
108400,1293,1303,1319,1359,0,0,0,0,0,0,0,0,0,0,0,0,100
108500,1292,1294,1316,1352,0,0,0,0,0,0,0,0,0,0,0,0,100
108600,1287,1292,1309,1354,0,0,0,0,0,0,0,0,0,0,0,0,100
108700,1288,1296,1310,1344,0,0,0,0,0,0,0,0,0,0,0,0,100
108800,1297,1305,1300,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
108900,1292,1305,1305,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
109000,1287,1299,1302,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
109100,1292,1283,1305,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
109200,1272,1311,1306,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
109300,1300,1307,1304,1347,0,0,0,0,0,0,0,0,0,0,0,0,100
109400,1314,1304,1314,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
109500,1281,1278,1291,1311,0,0,0,0,0,0,0,0,0,0,0,0,100
109600,1286,1292,1306,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
109700,1287,1284,1296,1368,0,0,0,0,0,0,0,0,0,0,0,0,100
109800,1274,1289,1311,1344,0,0,0,0,0,0,0,0,0,0,0,0,100
109900,1310,1316,1312,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
110000,1289,1301,1271,1313,0,0,0,0,0,0,0,0,0,0,0,0,100
110100,1296,1301,1303,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
110200,1280,1295,1316,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
110300,1278,1302,1304,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
110400,1279,1298,1309,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
110500,1265,1280,1292,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
110600,1295,1293,1318,1348,0,0,0,0,0,0,0,0,0,0,0,0,100
110700,1280,1275,1310,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
110800,1273,1282,1291,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
110900,1271,1290,1272,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
111000,1263,1288,1289,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
111100,1270,1276,1299,1322,0,0,0,0,0,0,0,0,0,0,0,0,100
111200,1277,1283,1297,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
111300,1280,1286,1271,1317,0,0,0,0,0,0,0,0,0,0,0,0,100
111400,1277,1295,1304,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
111500,1271,1286,1294,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
111600,1279,1283,1299,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
111700,1281,1288,1294,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
111800,1278,1282,1288,1326,0,0,0,0,0,0,0,0,0,0,0,0,100
111900,1276,1284,1289,1318,0,0,0,0,0,0,0,0,0,0,0,0,100
112000,1278,1285,1297,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
112100,1271,1281,1304,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
112200,1281,1298,1299,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
112300,1284,1284,1294,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
112400,1281,1279,1296,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
112500,1279,1292,1305,1339,0,0,0,0,0,0,0,0,0,0,0,0,100
112600,1278,1296,1303,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
112700,1287,1297,1288,1326,0,0,0,0,0,0,0,0,0,0,0,0,100
112800,1272,1277,1298,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
112900,1263,1266,1277,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
113000,1268,1283,1312,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
113100,1270,1293,1299,1320,0,0,0,0,0,0,0,0,0,0,0,0,100
113200,1278,1292,1313,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
113300,1273,1274,1289,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
113400,1279,1290,1293,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
113500,1274,1300,1305,1339,0,0,0,0,0,0,0,0,0,0,0,0,100
113600,1280,1302,1306,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
113700,1282,1287,1292,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
113800,1275,1292,1304,1319,0,0,0,0,0,0,0,0,0,0,0,0,100
113900,1282,1298,1309,1325,0,0,0,0,0,0,0,0,0,0,0,0,100
114000,1274,1298,1307,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
114100,1293,1291,1307,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
114200,1276,1298,1295,1317,0,0,0,0,0,0,0,0,0,0,0,0,100
114300,1290,1311,1301,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
114400,1283,1292,1304,1339,0,0,0,0,0,0,0,0,0,0,0,0,100
114500,1286,1294,1317,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
114600,1279,1292,1300,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
114700,1291,1306,1304,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
114800,1290,1312,1320,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
114900,1278,1293,1293,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
115000,1280,1299,1320,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
115100,1285,1299,1303,1339,0,0,0,0,0,0,0,0,0,0,0,0,100
115200,1285,1296,1311,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
115300,1298,1300,1302,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
115400,1278,1294,1306,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
115500,1292,1303,1311,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
115600,1296,1292,1300,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
115700,1301,1300,1316,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
115800,1278,1297,1294,1326,0,0,0,0,0,0,0,0,0,0,0,0,100
115900,1302,1314,1308,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
116000,1277,1296,1290,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
116100,1281,1298,1318,1349,0,0,0,0,0,0,0,0,0,0,0,0,100
116200,1284,1290,1304,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
116300,1292,1295,1295,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
116400,1290,1306,1293,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
116500,1289,1294,1294,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
116600,1288,1295,1308,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
116700,1298,1293,1300,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
116800,1295,1292,1303,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
116900,1299,1303,1314,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
117000,1290,1293,1290,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
117100,1296,1303,1310,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
117200,1291,1288,1298,1326,0,0,0,0,0,0,0,0,0,0,0,0,100
117300,1285,1288,1290,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
117400,1279,1304,1294,1317,0,0,0,0,0,0,0,0,0,0,0,0,100
117500,1282,1299,1290,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
117600,1287,1288,1290,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
117700,1290,1290,1278,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
117800,1293,1297,1295,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
117900,1282,1302,1314,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
118000,1285,1294,1296,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
118100,1282,1301,1308,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
118200,1296,1291,1315,1344,0,0,0,0,0,0,0,0,0,0,0,0,100
118300,1283,1285,1301,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
118400,1301,1302,1316,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
118500,1277,1296,1293,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
118600,1288,1300,1310,1348,0,0,0,0,0,0,0,0,0,0,0,0,100
118700,1285,1293,1308,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
118800,1292,1303,1304,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
118900,1292,1295,1291,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
119000,1275,1281,1309,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
119100,1286,1297,1312,1347,0,0,0,0,0,0,0,0,0,0,0,0,100
119200,1307,1307,1307,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
119300,1293,1311,1313,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
119400,1304,1306,1303,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
119500,1282,1301,1314,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
119600,1278,1299,1311,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
119700,1293,1300,1304,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
119800,1298,1288,1299,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
119900,1294,1305,1313,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
120000,1286,1299,1293,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
120100,1299,1305,1287,1339,0,0,0,0,0,0,0,0,0,0,0,0,100
120200,1295,1314,1335,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
120300,1273,1280,1290,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
120400,1276,1312,1301,1353,0,0,0,0,0,0,0,0,0,0,0,0,100
120500,1319,1305,1346,1344,0,0,0,0,0,0,0,0,0,0,0,0,100
120600,1272,1282,1275,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
120700,1313,1313,1321,1355,0,0,0,0,0,0,0,0,0,0,0,0,100
120800,1282,1291,1288,1317,0,0,0,0,0,0,0,0,0,0,0,0,100
120900,1278,1310,1307,1359,0,0,0,0,0,0,0,0,0,0,0,0,100
121000,1276,1293,1306,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
121100,1278,1296,1285,1319,0,0,0,0,0,0,0,0,0,0,0,0,100
121200,1302,1300,1300,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
121300,1257,1273,1256,1297,0,0,0,0,0,0,0,0,0,0,0,0,100
121400,1251,1258,1271,1305,0,0,0,0,0,0,0,0,0,0,0,0,100
121500,1239,1251,1265,1299,0,0,0,0,0,0,0,0,0,0,0,0,100
121600,1269,1289,1285,1316,0,0,0,0,0,0,0,0,0,0,0,0,100
121700,1278,1288,1282,1310,0,0,0,0,0,0,0,0,0,0,0,0,100
121800,1282,1282,1292,1322,0,0,0,0,0,0,0,0,0,0,0,0,100
121900,1282,1287,1289,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
122000,1289,1292,1296,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
122100,1246,1317,1326,1312,0,0,0,0,0,0,0,0,0,0,0,0,100
122200,1282,1352,1319,1273,0,0,0,0,0,0,0,0,0,0,0,0,100
122300,1288,1265,1272,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
122400,1270,1255,1304,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
122500,1247,1289,1302,1316,0,0,0,0,0,0,0,0,0,0,0,0,100
122600,1265,1353,1317,1292,0,0,0,0,0,0,0,0,0,0,0,0,100
122700,1303,1308,1266,1305,0,0,0,0,0,0,0,0,0,0,0,0,100
122800,1303,1262,1296,1321,0,0,0,0,0,0,0,0,0,0,0,0,100
122900,1261,1280,1315,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
123000,1287,1321,1333,1357,0,0,0,0,0,0,0,0,0,0,0,0,100
123100,1297,1294,1309,1326,0,0,0,0,0,0,0,0,0,0,0,0,100
123200,1304,1288,1280,1318,0,0,0,0,0,0,0,0,0,0,0,0,100
123300,1323,1286,1315,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
123400,1264,1290,1290,1321,0,0,0,0,0,0,0,0,0,0,0,0,100
123500,1290,1306,1301,1348,0,0,0,0,0,0,0,0,0,0,0,0,100
123600,1293,1304,1311,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
123700,1294,1284,1295,1310,0,0,0,0,0,0,0,0,0,0,0,0,100
123800,1285,1291,1292,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
123900,1283,1300,1276,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
124000,1299,1309,1295,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
124100,1287,1281,1308,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
124200,1277,1271,1298,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
124300,1282,1291,1300,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
124400,1283,1296,1284,1323,0,0,0,0,0,0,0,0,0,0,0,0,100
124500,1275,1302,1296,1344,0,0,0,0,0,0,0,0,0,0,0,0,100
124600,1292,1282,1307,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
124700,1289,1287,1309,1325,0,0,0,0,0,0,0,0,0,0,0,0,100
124800,1296,1298,1301,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
124900,1287,1295,1288,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
125000,1291,1302,1316,1345,0,0,0,0,0,0,0,0,0,0,0,0,100
125100,1284,1290,1315,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
125200,1289,1281,1288,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
125300,1298,1324,1311,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
125400,1283,1285,1305,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
125500,1285,1278,1312,1356,0,0,0,0,0,0,0,0,0,0,0,0,100
125600,1266,1304,1307,1321,0,0,0,0,0,0,0,0,0,0,0,0,100
125700,1317,1300,1318,1347,0,0,0,0,0,0,0,0,0,0,0,0,100
125800,1290,1296,1306,1326,0,0,0,0,0,0,0,0,0,0,0,0,100
125900,1305,1328,1338,1375,0,0,0,0,0,0,0,0,0,0,0,0,100
126000,1348,1355,1368,1407,0,0,0,0,0,0,0,0,0,0,0,0,100
126100,1300,1288,1315,1339,0,0,0,0,0,0,0,0,0,0,0,0,100
126200,1301,1305,1307,1345,0,0,0,0,0,0,0,0,0,0,0,0,100
126300,1292,1296,1312,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
126400,1279,1290,1315,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
126500,1286,1301,1309,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
126600,1290,1303,1303,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
126700,1280,1290,1300,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
126800,1272,1307,1305,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
126900,1289,1300,1306,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
127000,1284,1277,1304,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
127100,1273,1288,1309,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
127200,1279,1304,1291,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
127300,1293,1296,1295,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
127400,1288,1289,1307,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
127500,1273,1279,1305,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
127600,1283,1286,1282,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
127700,1277,1291,1298,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
127800,1283,1283,1288,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
127900,1274,1298,1284,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
128000,1276,1294,1307,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
128100,1294,1297,1299,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
128200,1304,1302,1280,1323,0,0,0,0,0,0,0,0,0,0,0,0,100
128300,1290,1308,1301,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
128400,1284,1290,1300,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
128500,1282,1299,1304,1345,0,0,0,0,0,0,0,0,0,0,0,0,100
128600,1281,1296,1300,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
128700,1283,1304,1312,1344,0,0,0,0,0,0,0,0,0,0,0,0,100
128800,1295,1307,1309,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
128900,1307,1291,1307,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
129000,1282,1302,1313,1345,0,0,0,0,0,0,0,0,0,0,0,0,100
129100,1294,1301,1313,1350,0,0,0,0,0,0,0,0,0,0,0,0,100
129200,1295,1312,1306,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
129300,1315,1314,1320,1352,0,0,0,0,0,0,0,0,0,0,0,0,100
129400,1286,1297,1310,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
129500,1309,1315,1319,1362,0,0,0,0,0,0,0,0,0,0,0,0,100
129600,1290,1311,1320,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
129700,1291,1286,1291,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
129800,1305,1314,1322,1354,0,0,0,0,0,0,0,0,0,0,0,0,100
129900,1295,1301,1307,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
130000,1287,1287,1304,1348,0,0,0,0,0,0,0,0,0,0,0,0,100
130100,1284,1302,1306,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
130200,1282,1292,1300,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
130300,1267,1290,1306,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
130400,1282,1285,1294,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
130500,1279,1293,1291,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
130600,1281,1289,1275,1325,0,0,0,0,0,0,0,0,0,0,0,0,100
130700,1276,1305,1297,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
130800,1286,1302,1301,1326,0,0,0,0,0,0,0,0,0,0,0,0,100
130900,1275,1276,1290,1316,0,0,0,0,0,0,0,0,0,0,0,0,100
131000,1272,1279,1290,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
131100,1275,1283,1294,1325,0,0,0,0,0,0,0,0,0,0,0,0,100
131200,1284,1301,1294,1323,0,0,0,0,0,0,0,0,0,0,0,0,100
131300,1274,1284,1294,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
131400,1270,1277,1311,1345,0,0,0,0,0,0,0,0,0,0,0,0,100
131500,1274,1296,1299,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
131600,1280,1293,1298,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
131700,1285,1291,1308,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
131800,1266,1281,1290,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
131900,1275,1291,1317,1347,0,0,0,0,0,0,0,0,0,0,0,0,100
132000,1266,1284,1301,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
132100,1291,1303,1307,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
132200,1281,1287,1301,1320,0,0,0,0,0,0,0,0,0,0,0,0,100
132300,1282,1295,1307,1326,0,0,0,0,0,0,0,0,0,0,0,0,100
132400,1280,1303,1299,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
132500,1280,1305,1287,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
132600,1296,1309,1317,1344,0,0,0,0,0,0,0,0,0,0,0,0,100
132700,1269,1283,1321,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
132800,1269,1287,1319,1347,0,0,0,0,0,0,0,0,0,0,0,0,100
132900,1282,1308,1314,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
133000,1280,1301,1303,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
133100,1283,1287,1307,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
133200,1265,1287,1312,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
133300,1285,1289,1308,1344,0,0,0,0,0,0,0,0,0,0,0,0,100
133400,1269,1294,1308,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
